Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Turkey,TUR,2008,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1052975
Turkey,TUR,2007,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1039120
Turkey,TUR,2006,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1022546
Turkey,TUR,2005,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1006196
Turkey,TUR,2004,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,994061
Turkey,TUR,2003,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,983626
Turkey,TUR,2002,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,951400
Turkey,TUR,2001,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,937641
Turkey,TUR,2000,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,941835
Turkey,TUR,1999,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,924471
Turkey,TUR,1998,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,902513
Turkey,TUR,1997,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,874995
Turkey,TUR,1996,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,807303
Turkey,TUR,1995,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,776863
Turkey,TUR,1994,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,763529
Turkey,TUR,1993,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,746283
Turkey,TUR,1992,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,725933
Turkey,TUR,1991,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,701074
Turkey,TUR,1990,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,689650
Turkey,TUR,1989,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,670350
Turkey,TUR,1988,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,652702
Turkey,TUR,1987,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,635526
Turkey,TUR,1986,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,611052
Turkey,TUR,1985,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,582291
Turkey,TUR,1984,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,555227
Turkey,TUR,1983,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,512282
Turkey,TUR,1982,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,489813
Turkey,TUR,1981,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,457425
Turkey,TUR,1980,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,435283
Turkey,TUR,1979,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,401935
Turkey,TUR,1978,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,369420
Turkey,TUR,1977,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,320022
Turkey,TUR,1976,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,281479
Turkey,TUR,1975,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,242456
Turkey,TUR,1974,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,200082
Turkey,TUR,1973,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,155710
Turkey,TUR,1972,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,134833
Turkey,TUR,1971,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,117639
Turkey,TUR,1970,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,104640
Turkey,TUR,1969,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,95709
Turkey,TUR,1968,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,84345
Turkey,TUR,1967,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,73874
Turkey,TUR,1966,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,63999
Turkey,TUR,1965,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,52964
Turkey,TUR,1964,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,51386
Turkey,TUR,1963,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,50034
Turkey,TUR,1962,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,43343
Turkey,TUR,1961,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,42488
Turkey,TUR,2018,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,149.39229250035
Turkey,TUR,2017,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,188.941794821046
Turkey,TUR,2016,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,221.413180302423
Turkey,TUR,2015,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,159.225333379596
Turkey,TUR,2014,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,166.48508062176
Turkey,TUR,2013,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,177.689979695946
Turkey,TUR,2012,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,165.223778842553
Turkey,TUR,2011,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,142.490940533803
Turkey,TUR,2010,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,161.861970690931
Turkey,TUR,2009,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,205.394594365842
Turkey,TUR,2008,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,160.702136387367
Turkey,TUR,2007,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,199.206521989945
Turkey,TUR,2006,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,207.986305811259
Turkey,TUR,2005,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,166.44875771772
Turkey,TUR,2004,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,169.742324074251
Turkey,TUR,2003,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,152.160884048222
Turkey,TUR,2002,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,181.39640668813
Turkey,TUR,2001,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,236.606178027229
Turkey,TUR,2000,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,259.050467920241
Turkey,TUR,1999,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,194.538795986029
Turkey,TUR,1998,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,154.276618323311
Turkey,TUR,1997,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,128.263313193761
Turkey,TUR,1996,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,133.44161141518
Turkey,TUR,1995,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,127.762074142198
Turkey,TUR,1994,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,144.074435516014
Turkey,TUR,1993,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,139.33432662441
Turkey,TUR,1992,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,128.850934687206
Turkey,TUR,1991,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,143.132934642831
Turkey,TUR,1990,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,120.696148826526
Turkey,TUR,1989,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,136.970755993224
Turkey,TUR,1988,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,107.917090131051
Turkey,TUR,1987,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,120.810818157108
Turkey,TUR,1986,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,116.907726643066
Turkey,TUR,1985,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,103.865191439802
Turkey,TUR,1984,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,115.028608752449
Turkey,TUR,1983,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,118.449653797547
Turkey,TUR,1982,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,117.622776787132
Turkey,TUR,1981,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,109.296322546011
Turkey,TUR,1980,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,117.824738697387
Turkey,TUR,1979,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,218.324653084135
Turkey,TUR,1978,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,245.14109907084
Turkey,TUR,1977,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,297.402121864273
Turkey,TUR,1976,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,207.901539785432
Turkey,TUR,1975,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,174.26800865894
Turkey,TUR,1974,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,140.767180094787
Turkey,TUR,1973,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,311.465517241379
Turkey,TUR,1972,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,234.505738615328
Turkey,TUR,1971,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,269.656488549618
Turkey,TUR,1970,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,302.641748050306
Turkey,TUR,1969,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,465.893942876246
Turkey,TUR,1968,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,469.109424180707
Turkey,TUR,1967,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,414.707587991257
Turkey,TUR,1966,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,279.045034472642
Turkey,TUR,1965,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,212.570776581331
Turkey,TUR,1964,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,163.872778297474
Turkey,TUR,1963,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,173.948454758451
Turkey,TUR,1962,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,121.564800997065
Turkey,TUR,1961,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,239.710878902494
Turkey,TUR,2018,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,109.727627642854
Turkey,TUR,2017,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,132.229872987299
Turkey,TUR,2016,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,137.733294083014
Turkey,TUR,2015,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,106.670024213075
Turkey,TUR,2014,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,105.330788927001
Turkey,TUR,2013,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,112.381355108389
Turkey,TUR,2012,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,100.346406181659
Turkey,TUR,2011,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,89.9411363747018
Turkey,TUR,2010,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,98.3756546950991
Turkey,TUR,2009,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,104.566156151937
Turkey,TUR,2008,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,71.9724889816748
Turkey,TUR,2007,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,90.3404613494699
Turkey,TUR,2006,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,91.837343892781
Turkey,TUR,2005,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,86.7593369702056
Turkey,TUR,2004,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,85.6275396925139
Turkey,TUR,2003,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,84.2946688345028
Turkey,TUR,2002,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,72.7959489872468
Turkey,TUR,2001,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,70.1918406789631
Turkey,TUR,2000,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,87.6694367497692
Turkey,TUR,1999,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,90.3394291362906
Turkey,TUR,1998,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,89.2303285731822
Turkey,TUR,1997,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,75.1409639050088
Turkey,TUR,1996,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,73.3988741127519
Turkey,TUR,1995,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,68.9700657094183
Turkey,TUR,1994,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,61.0134385751872
Turkey,TUR,1993,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,90.1515460969732
Turkey,TUR,1992,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,78.6306600310027
Turkey,TUR,1991,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,71.7937646963431
Turkey,TUR,1990,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,76.5821398141762
Turkey,TUR,1989,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,72.2738745980707
Turkey,TUR,1988,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,65.117727749536
Turkey,TUR,1987,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,71.216631950008
Turkey,TUR,1986,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,61.8576024106198
Turkey,TUR,1985,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,58.01585688148
Turkey,TUR,1984,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,62.8908660517509
Turkey,TUR,1983,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,70.2082629979743
Turkey,TUR,1982,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,60.3231951733543
Turkey,TUR,1981,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,50.8935368677157
Turkey,TUR,1980,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,57.4267571191922
Turkey,TUR,1979,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,50.395492280239
Turkey,TUR,1978,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,61.654698881503
Turkey,TUR,1977,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,50.2303794438016
Turkey,TUR,1976,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,47.4214866060655
Turkey,TUR,1975,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,35.778464750281
Turkey,TUR,1974,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,20.7763204960057
Turkey,TUR,1973,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,28.2895509532944
Turkey,TUR,1972,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,24.7683103272983
Turkey,TUR,1971,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,19.7994234926736
Turkey,TUR,1970,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,17.3738555237365
Turkey,TUR,1969,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,17.675201141453
Turkey,TUR,1968,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,15.7749045326249
Turkey,TUR,1967,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,11.7005789562007
Turkey,TUR,1966,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,7.92604166666667
Turkey,TUR,1965,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,6.25158340673629
Turkey,TUR,1964,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,4.04419912693083
Turkey,TUR,1963,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,4.56735718769617
Turkey,TUR,1962,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,3.2047468764861
Turkey,TUR,1961,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,3.2496849606744
Turkey,TUR,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,378020
Turkey,TUR,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,379630
Turkey,TUR,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,383280
Turkey,TUR,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,385510
Turkey,TUR,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,385540
Turkey,TUR,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,384230
Turkey,TUR,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,384070
Turkey,TUR,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,382470
Turkey,TUR,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,390120
Turkey,TUR,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,389110
Turkey,TUR,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,391220
Turkey,TUR,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,395050
Turkey,TUR,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,404930
Turkey,TUR,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,412230
Turkey,TUR,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,412100
Turkey,TUR,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,406440
Turkey,TUR,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,411960
Turkey,TUR,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,409680
Turkey,TUR,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,404790
Turkey,TUR,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,403020
Turkey,TUR,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,399190
Turkey,TUR,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,392420
Turkey,TUR,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,393640
Turkey,TUR,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,394930
Turkey,TUR,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,401490
Turkey,TUR,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,399130
Turkey,TUR,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,399040
Turkey,TUR,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,400670
Turkey,TUR,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,396770
Turkey,TUR,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,398970
Turkey,TUR,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,392630
Turkey,TUR,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,394270
Turkey,TUR,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,384830
Turkey,TUR,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,381300
Turkey,TUR,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,376130
Turkey,TUR,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,367180
Turkey,TUR,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,371910
Turkey,TUR,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,386130
Turkey,TUR,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,385790
Turkey,TUR,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,388920
Turkey,TUR,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,380450
Turkey,TUR,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,380290
Turkey,TUR,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,379030
Turkey,TUR,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,379620
Turkey,TUR,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,383280
Turkey,TUR,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,387870
Turkey,TUR,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,388260
Turkey,TUR,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,383140
Turkey,TUR,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,381780
Turkey,TUR,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,386430
Turkey,TUR,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,376010
Turkey,TUR,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,373000
Turkey,TUR,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,374840
Turkey,TUR,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,372960
Turkey,TUR,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,372920
Turkey,TUR,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,373700
Turkey,TUR,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,366480
Turkey,TUR,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,365170
Turkey,TUR,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.1171082208334
Turkey,TUR,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.3262996504814
Turkey,TUR,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.8005535127269
Turkey,TUR,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.0903031326741
Turkey,TUR,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.0942011096241
Turkey,TUR,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.9239894494757
Turkey,TUR,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.9032002390759
Turkey,TUR,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.6953081350779
Turkey,TUR,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.6892922573184
Turkey,TUR,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.5580603666697
Turkey,TUR,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.8322180788171
Turkey,TUR,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.3298598027624
Turkey,TUR,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.6135935449502
Turkey,TUR,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.5621012694412
Turkey,TUR,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.5452100359913
Turkey,TUR,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.8097917180983
Turkey,TUR,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.5270194768915
Turkey,TUR,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.2307732286943
Turkey,TUR,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.5954029858503
Turkey,TUR,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.3654223458025
Turkey,TUR,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.8677806218572
Turkey,TUR,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.9881371568156
Turkey,TUR,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.1466548861141
Turkey,TUR,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.3142678949625
Turkey,TUR,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.1666255213544
Turkey,TUR,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.8599846679573
Turkey,TUR,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.8482907371074
Turkey,TUR,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.0600808180554
Turkey,TUR,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.5533438145603
Turkey,TUR,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.8391954575575
Turkey,TUR,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.0154229954654
Turkey,TUR,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.2285124020633
Turkey,TUR,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.001948988475
Turkey,TUR,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.5432870340293
Turkey,TUR,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.8715356729857
Turkey,TUR,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.7086392162468
Turkey,TUR,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.3232202486909
Turkey,TUR,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.1708613229734
Turkey,TUR,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.1266842508738
Turkey,TUR,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.5333731793199
Turkey,TUR,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.4328443537804
Turkey,TUR,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.4120551433806
Turkey,TUR,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.2483401114821
Turkey,TUR,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.3250003248314
Turkey,TUR,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.8005535127269
Turkey,TUR,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.3969439860712
Turkey,TUR,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.4476176864207
Turkey,TUR,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.7823629536271
Turkey,TUR,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.6056546652287
Turkey,TUR,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.209841092473
Turkey,TUR,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.8559437651859
Turkey,TUR,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.4648467445396
Turkey,TUR,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.7039226641373
Turkey,TUR,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.4596494419396
Turkey,TUR,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.4544521393397
Turkey,TUR,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5557995400387
Turkey,TUR,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.6176864207476
Turkey,TUR,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.4474747605992
Turkey,TUR,2018,Arable land (hectares),AG.LND.ARBL.HA,19723000
Turkey,TUR,2017,Arable land (hectares),AG.LND.ARBL.HA,19998000
Turkey,TUR,2016,Arable land (hectares),AG.LND.ARBL.HA,20382000
Turkey,TUR,2015,Arable land (hectares),AG.LND.ARBL.HA,20650000
Turkey,TUR,2014,Arable land (hectares),AG.LND.ARBL.HA,20699000
