|||Sütunlar||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|Adıyaman-2|2011|25917.0|4.0|157916.0|1675.0||677.0||157916.0|157916.0||3518.0|7549.0||3250.0|985.0|||3250.0|3250.0||6726.0||||||||||||||||||||||||||||||||||||
||2012|22845.0|6.0|139750.0|2069.0||857.0||139750.0|139750.0||3830.0|5199.0||1250.0|945.0|||1250.0|1250.0||8385.0|51257.0|654246.0|85550.0|388400.0|||0.0|129280.0|126152.0|||0.0||0.0||||12514.0|115032.0|11950.0|23850.0|||1777.0|0.0|0.0|||0.0||1031.0|||||
||2013|39702.0|5.0|98335.0|1230.0||1070.0||98335.0|98335.0|330.0|5700.0|4532.0||1400.0|510.0|||1400.0|1400.0||17950.0|37171.0|713362.0|83000.0|401150.0||||119059.0|120404.0|||||||||12282.0|113589.0|13100.0|32100.0|||2008.0|||||||1820.0|||||
||2014|39293.0|5.0|72768.0|1226.0||1290.0||72768.0|72768.0|300.0|5300.0|4285.0||840.0|405.0|||840.0|840.0||12950.0|46500.0|725341.0|89709.0|477981.0||1936.0||109245.0|56840.0||||30.0|77.0||||7820.0|92850.0|11373.0|28149.0|||2047.0|4500.0|7955.0|||||1314.0|||||
||2015|39445.0|6.0|79055.0|1200.0||1209.0||79055.0|79055.0|600.0|6400.0|4115.0||450.0|280.0|||450.0|450.0||14922.0|45597.0|730974.0|87022.0|487441.0||3336.0||87860.0|48631.0|||||84.0||||8500.0|86852.0|10632.0|26962.0|||2088.0|4400.0|6400.0|||||1105.0|||||
||2016|41752.0||58106.0|1615.0|14.0|825.0||58106.0|58106.0|680.0|6245.0|3896.0||390.0|2100.0|||390.0|390.0||10550.0|32300.0|718152.0|68708.0|480677.0||336.0||81020.0|43880.0|||||90.0||||7070.0|110175.0|11223.0|46108.0|||2055.0|4200.0|6000.0|||||1530.0|||||
||2017|31547.0||65412.0|700.0||770.0||65412.0|65412.0|70.0|6540.0|1618.0||550.0|1320.0|||550.0|550.0||7300.0|20394.0|702800.0|49323.0|422330.0||160.0||104590.0|27102.0|||||5.0||||4310.0|123158.0|6250.0|40931.0|||1850.0|2550.0|3100.0|||||1205.0|||||
||2018|25644.0||79037.0|584.0||750.0||79037.0|79037.0|60.0|5900.0|1404.0||1024.0|125.0|||1024.0|1024.0||7620.0|24938.0|481257.0|84126.0|452199.0||1094.0||259514.0|10463.0|||||5.0||||4482.0|107460.0|4251.0|39964.0|||1428.0|14550.0|1500.0|||||1506.0|||||
||2019|25105.0||71413.0|525.0||880.0||71413.0|71413.0|50.0|8844.0|1349.0||888.0|940.0|||888.0|888.0||6935.0|22081.0|455835.0|20026.0|458530.0||1670.0||307189.0|5107.0|||||4.0||||3682.0|109235.0|2290.0|40983.0||60.0|1415.0|18968.0|1000.0|||||1287.0|||||
||2020|31937.0||52066.0|770.0||1065.0||52066.0|52066.0|60.0|9900.0|1196.0||3300.0|1010.0|||3300.0|3300.0||8450.0|33019.0|458536.0|24770.0|493399.0|250.0|2700.0||238988.0|12260.0|||||9.0||||5245.0|115960.0|3142.0|40571.0|100.0||1493.0|15270.0|1100.0|||||1629.0|||||
||2021|28210.0|1570.0|58169.0|1093.0||1537.0||58169.0|58169.0||10648.0|767.0||3000.0|280.0|||3000.0|3000.0||8920.0|33426.0|472109.0|18755.0|489614.0|230.0|6710.0||146550.0|28760.0|||||12.0||||4920.0|123705.0|2706.0|49164.0|80.0||831.0|7200.0|1320.0|||||1680.0|||||
|Afyonkarahisar-3|2011|1548.0|||2563.0||114185.0|142.0||||32949.0||||||||||11770.0||||||||||||||||||||||||||||||||||||
||2012|1518.0|||3252.0||141602.0|2.0||||35506.0||||||||||11275.0|273484.0|860676.0|15105.0|869906.0|3655.0|4873.0|1635.0|37080.0|50.0|9785.0|15.0|2605.0|0.0|25738.0|15947.0|||181961.0|357390.0|10010.0|305765.0|1365.0|1404.0|8438.0|14970.0|0.0|1545.0|35.0|22.0|0.0|12571.0|10090.0||||
||2013|956.0|||3557.0||83891.0|2.0||||38435.0||||||||||12645.0|266711.0|832517.0|14100.0|870517.0|6406.0|4831.0|1596.0|36574.0|13.0|8188.0|45.0|6486.0||18838.0|18787.0|||203922.0|342199.0|10010.0|307347.0|705.0|1391.0|9233.0|20679.0||637.0|44.0|24.0||13284.0|10570.0||||
||2014|1377.0|||3344.0||83426.0|2.0||||43666.0||||||||||16407.0|286560.0|836611.0|14994.0|887973.0|5796.0|3532.0|1552.0|30295.0||7061.0|27.0|9891.0||17943.0|22200.0|||224286.0|353686.0|10516.0|297062.0|687.0|1083.0|8844.0|16506.0||326.0|11.0|140.0||11340.0|9950.0||||
||2015|1120.0|||3359.0||149424.0|2.0||||45161.0||||||||||13825.0|270521.0|820574.0|13956.0|906806.0|6103.0|3917.0|1542.0|30085.0||6821.0||5496.0||15664.0|17758.0|||232154.0|334858.0|8950.0|265448.0|670.0|1098.0|8163.0|16595.0||305.0||185.0||10084.0|10567.0||||
||2016|1360.0|||3189.0||139956.0|2.0||||46146.0||||||||||15895.0|279804.0|873180.0|9057.0|956258.0|6063.0|3110.0|1546.0|29406.0||6264.0|3.0|10682.0||16324.0|18243.0|||219630.0|293117.0|2602.0|235852.0|644.0|1529.0|8172.0|16497.0||295.0||387.0||21127.0|10317.0||||
||2017|1379.0|||3353.0||129131.0|2.0||||45237.0||||||||||16243.0|263458.0|892251.0|9002.0|758492.0|14943.0|15521.0|1020.0|27964.0||5402.0||6724.0||11796.0|21656.0|||226639.0|292006.0|2612.0|228976.0|1936.0|3090.0|7633.0|16658.0||255.0||200.0||34848.0|11606.0||||
||2018|1500.0|||1487.0||129925.0|2.0||||55356.0||||||||||18893.0|296455.0|834832.0|9002.0|784872.0|21460.0|15044.0|740.0|29372.0||4687.0|254.0|8252.0||7918.0|21898.0|||205465.0|293104.0|2612.0|262149.0|2005.0|3391.0|8067.0|8052.0||69.0|139.0|247.0||37041.0|11701.0||||
||2019|21306.0|||1303.0||142163.0|2.0||||60486.0|||||||||6.0|21225.0|305454.0|871486.0|9002.0|784592.0|23440.0|20345.0|540.0|21399.0||3868.0|234.0|6837.0||8855.0|25566.0|||200134.0|280695.0|2612.0|228174.0|2634.0|3820.0|7984.0|6179.0||50.0|1387.0|180.0||39215.0|13942.0|349.0|||
||2020|21734.0|||2905.0||153387.0|||||76282.0||||||||||24074.0|311892.0|835929.0|10594.0|861021.0|30919.0|18277.0|328.0|13765.0||1178.0|241.0|5069.0|75.0|18728.0|18600.0|||230928.0|238224.0|3080.0|231055.0|2414.0|5591.0|10038.0|3026.0||35.0|1408.0|100.0|140.0|35388.0|16166.0||||
||2021|31019.0|||1966.0||151038.0|||||83559.0|420.0|||||||||29938.0|366696.0|889174.0|9200.0|917221.0|33931.0|24522.0|331.0|14916.0|638.0|1333.0|240.0|4951.0|40.0|24674.0|15953.0|||177082.0|231548.0|2760.0|259722.0|2215.0|6061.0|11090.0|2698.0||15.0|1428.0|70.0|471.0|44096.0|15296.0|250.0|||
|Ağrı-4|2011||||||1350.0|||||675.0||||||||||||||||||||||||||||||||||||||||||||||
||2012||||||1357.0|||||1220.0|||||||||||0.0|774311.0|0.0|321000.0|||0.0|1050.0||2900.0|50.0|50.0||0.0||||0.0|274199.0|0.0|139500.0|||0.0|500.0||2850.0|0.0|600.0||3061.0|||||
||2013||||||1361.0|||||2885.0||||||||||||748011.0||346500.0||||1265.0|7958.0|2431.0||548.0|||||||344562.0||144700.0||||487.0||1768.0||||5052.0|||||
||2014||||||1345.0|||||2990.0||||||||||||742757.0||319889.0||||750.0|6100.0|1920.0|||||||||348450.0||150746.0||||480.0||1570.0||3500.0||4795.0|||||
||2015||||||1107.0|||||4105.0||||||||||||690906.0||317213.0||54.0||750.0|5000.0|1980.0|||||||||346451.0||157560.0||||360.0||1540.0||3300.0||4546.0|||||
||2016||||||632.0|||||5280.0||||||||||||704712.0||327251.0||||3000.0|8000.0|4176.0|||||||||322082.0||146840.0||||375.0||3345.0||4000.0||6975.0|||||
||2017||||||869.0|||||5010.0||||||||||||675062.0||269597.0|37.0|320.0||1000.0|8000.0|1637.0||||10800.0|||||317842.0||197510.0|153.0|13.0||306.0||706.0||4337.0||15211.0|380.0||||
||2018||||||635.0|||||5280.0||||||||||||624199.0||283234.0|34.0|1241.0||1200.0|8000.0|1789.0||||10920.0|||||300946.0||202400.0|43.0|16.0||363.0|50.0|640.0||4531.0||17132.0|320.0||||
||2019||||||422.0|||||5535.0||||||||||||597745.0||333819.0|305.0|127.0||1448.0|1713.0|835.0||||13835.0|||||299046.0||183533.0|912.0|32.0||509.0|562.0|309.0||51.0||13056.0|354.0||||
||2020||||||462.0|||||6599.0||||||||||||557241.0||416969.0|1250.0|4390.0||473.0|3620.0|668.0||||7710.0|||||282158.0||198500.0|1682.0|1805.0||8574.0|200.0|471.0||48.0||11768.0|5770.0||||
||2021||||||667.0|||||10928.0||||||||||||560334.0||432462.0|1505.0|3132.0||650.0|3624.0|885.0||||7720.0|||||311149.0||233143.0|3605.0|2312.0||8263.0|210.0|330.0||45.0||12320.0|2833.0||||
|Aksaray-68|2011|15099.0|||||51880.0|||||20584.0||||||||||8173.0||||||||||||||||||||||||||||||||||||
||2012|13971.0|||||66025.0|||||32040.0||||||||||12900.0|20764.0|485769.0|222000.0|428500.0|805.0|2200.0|17600.0|98900.0||9250.0||1000.0||1472.0|50.0||0.0|93305.0|253959.0|36900.0|83750.0|0.0|0.0|7200.0|660.0||50.0||300.0||89295.0|21150.0||16569.0||
||2013|13216.0|||||54239.0|||||46870.0||||||||||13998.0|22666.0|474265.0|183250.0|473100.0|764.0|947.0|16105.0|84205.0||8260.0||7677.0||7755.0|5075.0|||53897.0|242312.0|26900.0|109443.0|||7165.0|718.0||59.0||1200.0||125643.0|15050.0||17000.0||
||2014|11364.0|||||69450.0|||||63769.0||||||||||14246.0|54117.0|471024.0|177530.0|501481.0|679.0|861.0|23100.0|74800.0||3500.0||9500.0||3178.0|10075.0|||49925.0|244990.0|22542.0|144337.0|||5181.0|785.0||50.0||2500.0||124555.0|25050.0||18120.0||
||2015|34327.0|||||69425.0|||||62710.0||||||||||13675.0|29978.0|507982.0|172630.0|512000.0|700.0|834.0|26100.0|80600.0||2500.0||11000.0||1512.0|12075.0|||56250.0|264596.0|20921.0|180166.0|||5550.0|585.0||||2500.0||96839.0|35100.0||8000.0||
||2016|62058.0|||||66854.0|||||70510.0||||||||||17100.0|32281.0|518100.0|126449.0|586789.0|600.0|706.0|1200.0|79700.0||1600.0||12500.0||1602.0|10560.0|||53203.0|197811.0|24985.0|141409.0|||18050.0|500.0||||2055.0||67883.0|37100.0||4000.0||
||2017|68632.0|||||58350.0|||||77110.0||||||||||13300.0|32081.0|485500.0|95200.0|580825.0|2042.0|2000.0|1200.0|68600.0||1300.0||17700.0||3438.0|10660.0|||55130.0|233280.0|25610.0|134860.0|||8505.0|500.0||||1048.0||101865.0|39450.0||1500.0||
||2018|89785.0|||||55300.0|||||102213.0||||||||||15300.0|38879.0|423531.0|74950.0|640497.0|1619.0|1453.0|1100.0|83408.0||1203.0||23382.0||3021.0|10660.0|||64454.0|208963.0|13607.0|144731.0|136.0|164.0|8831.0|501.0||||829.0||79015.0|54425.0||1368.0||
||2019|100024.0|||||56250.0|||||88755.0||||||||||15570.0|34272.0|405949.0|50770.0|677811.0|2064.0|1867.0|1100.0|78097.0||650.0||18762.0||2858.0|12191.0|||43146.0|205526.0|11609.0|144031.0|120.0|150.0|11700.0|412.0||||952.0||56319.0|65612.0||1260.0||
||2020|86318.0|||||58155.0|||||86950.0||||||||||19713.0|35765.0|358391.0|66404.0|716326.0|2500.0|1800.0|1150.0|75060.0||530.0|100.0|16911.0||2117.0|12075.0|||37186.0|216318.0|12771.0|139849.0|170.0||16605.0|369.0|||730.0|1046.0||44740.0|65310.0||1015.0||
||2021|94100.0|||||70600.0|||||116500.0||||||||||26450.0|35265.0|351720.0|58377.0|787070.0|7919.0|2180.0|900.0|86650.0||620.0|110.0|16680.0||2539.0|5125.0|||38250.0|217555.0|12970.0|163110.0|150.0|8000.0|20856.0|410.0|||820.0|1061.0||75365.0|89565.0||1047.0||
|Amasya-5|2011|15892.0|||||4405.0||||50.0|12645.0||||||||||6385.0||||||||||||||||||||||||||||||||||||
||2012|29388.0|||||4334.0|||||22945.0|227.0|||||||||8800.0|79000.0|708118.0|0.0|219250.0|2300.0|3000.0|1400.0|59000.0||250.0|0.0|710.0|0.0|42637.0|||0.0|0.0|383498.0|0.0|31800.0|40.0|100.0|1150.0|0.0||0.0|0.0|50.0|0.0|30441.0|||0.0||
||2013|50993.0|||||3491.0|||||32860.0|374.0|||||||||13400.0|48083.0|688364.0||222000.0|3968.0|6203.0|1430.0|42790.0||1062.0||3104.0||62604.0|||||332607.0||22800.0|275.0|100.0|1208.0|||||1092.0|651.0|57848.0|||||
||2014|51792.0||||1750.0|2975.0|||||32755.0|264.0|||||||||9100.0|49100.0|649521.0||179723.0|4385.0|6154.0|1435.0|27380.0||920.0||5785.0||53150.0|||||358732.0||59468.0|245.0|129.0|1280.0|||||1700.0|255.0|86938.0|||||
||2015|58375.0||||1637.0|5442.0|||||34735.0|237.0|||||||||11600.0|46645.0|686178.0||208575.0|4940.0|11826.0|985.0|25086.0||700.0||6500.0||49733.0|||||343710.0||27346.0|225.0|690.0|987.0|||||2230.0|225.0|66224.0|||||
||2016|66300.0||||1592.0|5446.0|||||44170.0|185.0|||||||||11210.0|44294.0|740642.0||207501.0|5805.0|9786.0|740.0|22810.0||935.0||5340.0||53765.0|||||260973.0||22941.0|229.0|562.0|1545.0|||10.0||1550.0|430.0|68782.0|||||
||2017|65768.0||||1238.0|6631.0|||||43553.0|187.0|||||||||10470.0|42448.0|747690.0||185198.0|6032.0|10928.0|750.0|17365.0||1155.0||4705.0||65542.0|||||263090.0||21468.0|226.0|552.0|1700.0|||||1440.0|125.0|84402.0|||||
||2018|62311.0||||1238.0|6560.0|||||49405.0||||||||||8370.0|43833.0|756817.0||211505.0|7510.0|13883.0|545.0|16607.0||1323.0||4480.0||63721.0|||||251227.0||20553.0|273.0|577.0|1797.0|||||914.0|135.0|71251.0|||||
||2019|68028.0||||1272.0|7705.0|||||51006.0||||||||||12335.0|43614.0|726474.0||210161.0|5375.0|15767.0|660.0|12485.0||1188.0||3300.0||57352.0|||||269328.0||26830.0|253.0|1345.0|1632.0|||||390.0|103.0|79948.0|||||
||2020|67273.0||||2000.0|10664.0|||||55436.0||||||||||13279.0|45450.0|728327.0||222052.0|3450.0|17540.0|430.0|12898.0||1202.0||2030.0||54831.0|||||276975.0||25330.0|232.0|1194.0|2699.0|||||368.0|90.0|92687.0|||||
||2021|73121.0||||1880.0|9067.0|||||31919.0||||||||||7790.0|40575.0|689060.0||232852.0|5517.0|15466.0|420.0|17230.0|8.0|1440.0||1801.0||107325.0|338.0||||305466.0||63556.0|559.0|2265.0|2625.0|||||366.0|82.0|103420.0|445.0||||
|Ankara-6|2011|4459.0|||100.0||1149.0|50.0|||310.0|27720.0||||||||||120.0||||||||||||||||||||||||||||||||||||
||2012|3971.0|||97.0||1120.0|60.0|0.0||253.0|32175.0||||||||||100.0|236425.0|3670214.0|146495.0|1985944.0|93759.0|6000.0|1313.0|152355.0|40.0|35760.0||46650.0||36329.0|231450.0|||31701.0|273154.0|7000.0|57130.0|0.0|200.0|7420.0|1000.0|0.0|20.0||2400.0||18507.0|17500.0||||
||2013|4959.0|||50.0||958.0|51.0||||35009.0||||||||||100.0|265210.0|3932707.0|174055.0|1994460.0|91407.0|6827.0|962.0|177057.0|39.0|31333.0|81.0|132909.0||44809.0|209550.0|||30019.0|292545.0|6600.0|56410.0||100.0|8085.0|1090.0||39.0||9180.0||18408.0|8350.0||||
||2014|9493.0|||50.0|1060.0|1203.0|40.0||||46467.0||||||||||200.0|245816.0|3953320.0|163996.0|2079735.0|89281.0|6041.0|1146.0|170888.0|5.0|16105.0||202178.0||52253.0|215050.0|||30541.0|287023.0|6630.0|53063.0||77.0|6403.0|1000.0||45.0||25250.0||14223.0|14960.0||||
||2015|7870.0|||20.0|1132.0|1651.0|97.0||||47857.0||||||||||200.0|251123.0|4000184.0|167475.0|2030466.0|117121.0|5437.0|1056.0|175269.0|50.0|15340.0||194834.0||33514.0|330815.0|||32300.0|284431.0|4762.0|49726.0||77.0|6557.0|1000.0||50.0||24150.0||14582.0|14100.0||||
||2016|7708.0|||15.0|1351.0|2310.0|90.0||||36426.0||||||||||3700.0|320713.0|3997433.0|79337.0|2204939.0|90835.0|4635.0|985.0|200173.0|1535.0|14230.0||156670.0||35080.0|245717.0|||28579.0|249393.0|1726.0|47561.0||52.0|6517.0|1000.0|37.0|50.0||19200.0||15841.0|12500.0||||
||2017|9678.0|||5.0|1100.0|5017.0|450.0||||39329.0||||||||||4000.0|342698.0|4013778.0|61980.0|1914222.0|90587.0|5450.0|905.0|307433.0|19278.0|12360.0||69481.0||33835.0|218750.0|||27477.0|295928.0|1000.0|58658.0||44.0|6134.0|100.0|37.0|8.0||4750.0||18469.0|10850.0||||
||2018|13624.0|||5.0|2000.0|3605.0|||||43359.0||||||||||4250.0|349510.0|3960964.0|66981.0|2092558.0|91803.0|6021.0|835.0|485379.0|15975.0|18581.0||40178.0||27205.0|155400.0|||23598.0|306078.0|1000.0|49820.0||41.0|5451.0|100.0|37.0|8.0|4020.0|351.0||23176.0|10600.0||||
